Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
половина	_	N.Fem.Inan	A1	MiP, МН	1	половиной	Ins.Sing	_	_	_	мера
половина	_	N.Fem.Inan	A1	MiP, МН	2	половины	Gen.Sing	_	_	_	мера
половина	_	N.Fem.Inan	A1	MiP, МН	3	половина	Nom.Sing	_	_	_	мера
солнце	_	N.Neut.Inan	A1	MiP, LM, МН	1	солнце	Nom.Sing	_	_	_	путешествие
солнце	_	N.Neut.Inan	A1	MiP, LM, МН	2	солнца	Gen.Sing	_	_	_	путешествие
солнце	_	N.Neut.Inan	A1	MiP, LM, МН	3	солнцем	Ins.Sing	_	_	_	путешествие
желание	_	N.Neut.Inan	A1	МН	1	желание	Nom.Sing	_	_	_	внутренний мир
желание	_	N.Neut.Inan	A1	МН	2	желания	Gen.Sing	_	_	_	внутренний мир
желание	_	N.Neut.Inan	A1	МН	3	желании	Loc.Sing	_	_	_	внутренний мир
завод	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	заводе	Loc.Sing	_	_	_	учеба/работа
завод	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	завода	Gen.Sing	_	_	_	учеба/работа
завод	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	завод	Nom.Sing	_	_	_	учеба/работа
пить	_	V	A1	Golosa, MiP, LM, МН	1	пить	Inf	_	_	_	еда
пить	_	V	A1	Golosa, MiP, LM, МН	2	пил	Masc.Sing.Past	_	_	_	еда
пить	_	V	A1	Golosa, MiP, LM, МН	3	пили	Plur.Past	_	_	_	еда
передача	_	N.Fem.Inan	A1	MiP, LM, МН	1	передачи	Gen.Sing	_	_	_	свободное время
передача	_	N.Fem.Inan	A1	MiP, LM, МН	2	передача	Nom.Sing	_	_	_	свободное время
передача	_	N.Fem.Inan	A1	MiP, LM, МН	3	передачу	Acc.Sing	_	_	_	свободное время
университет	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	университета	Gen.Sing	_	_	_	учеба/работа
университет	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	университете	Loc.Sing	_	_	_	учеба/работа
университет	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	университет	Nom.Sing	_	_	_	учеба/работа
сентябрь	_	N.Masc.Inan	A1	MiP, LM, МН	1	сентября	Gen.Sing	_	_	_	время
сентябрь	_	N.Masc.Inan	A1	MiP, LM, МН	2	сентябре	Loc.Sing	_	_	_	время
лето	_	N.Neut.Inan	A1	LM, МН	1	летом	Ins.Sing	_	_	_	мера, время
лето	_	N.Neut.Inan	A1	LM, МН	2	лето	Acc.Sing	_	_	_	мера, время
лето	_	N.Neut.Inan	A1	LM, МН	3	лета	Gen.Sing	_	_	_	мера, время
среда	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН, Кс	1	среды	Gen.Sing	_	_	_	время
среда	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН, Кс	2	среду	Acc.Sing	_	_	_	время
среда	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН, Кс	3	среде	Loc.Sing	_	_	_	время
врач	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	врач	Nom.Sing	_	_	_	люди, учеба/работа, здоровье
врач	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	врачи	Nom.Plur	_	_	_	люди, учеба/работа, здоровье
врач	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	врачей	Gen.Plur	_	_	_	люди, учеба/работа, здоровье
часы	_	N.Inan	A1	Golosa, MiP, LM, МН	1	часы	Nom.Plur	_	_	_	мера, время
часы	_	N.Inan	A1	Golosa, MiP, LM, МН	2	часов	Gen.Plur	_	_	_	мера, время
часы	_	N.Inan	A1	Golosa, MiP, LM, МН	3	часах	Loc.Plur	_	_	_	меря, время
правый	_	A	A1	MiP, МН	1	прав	Masc.Sing	_	_	_	_
правый	_	N.Masc.Anim	A1	MiP, МН	2	правые	Nom.Plur	_	_	_	_
правый	_	N.Masc.Anim	A1	MiP, МН	3	правых	Gen.Plur	_	_	_	_
курс	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	курса	Gen.Sing	_	_	_	учеба/работа
курс	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	курс	Acc.Sing	_	_	_	учеба/работа
курс	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	курсе	Loc.Sing	_	_	_	учеба/работа
цвет	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	цвета	Gen.Sing	_	_	_	_
цвет	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	цвет	Nom.Sing	_	_	_	_
цвет	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	цвету	Dat.Sing	_	_	_	_
размер	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	размера	Gen.Sing	_	_	_	мера
размер	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	размеров	Gen.Plur	_	_	_	мера
размер	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	размер	Nom.Sing	_	_	_	мера
ошибка	_	N.Fem.Inan	A1	MiP, МН	1	ошибок	Gen.Plur	_	_	_	_
ошибка	_	N.Fem.Inan	A1	MiP, МН	2	ошибка	Nom.Sing	_	_	_	_
ошибка	_	N.Fem.Inan	A1	MiP, МН	3	ошибку	Acc.Sing	_	_	_	_
клуб	_	N.Masc.Inan	A1	LM, МН	1	клуба	Gen.Sing	_	_	_	_
клуб	_	N.Masc.Inan	A1	LM, МН	2	клуб	Nom.Sing	_	_	_	_
клуб	_	N.Masc.Inan	A1	LM, МН	3	клубе	Loc.Sing	_	_	_	_
удовольствие	_	N.Neut.Inan	A1	MiP, LM, МН	1	удовольствием	Ins.Sing	_	_	_	_
удовольствие	_	N.Neut.Inan	A1	MiP, LM, МН	2	удовольствие	Acc.Sing	_	_	_	_
удовольствие	_	N.Neut.Inan	A1	MiP, LM, МН	3	удовольствия	Gen.Sing	_	_	_	_
девочка	_	N.Fem.Anim	A1	МН	1	девочка	Nom.Sing	_	_	_	_
девочка	_	N.Fem.Anim	A1	МН	2	девочку	Acc.Sing	_	_	_	_
девочка	_	N.Fem.Anim	A1	МН	3	девочки	Nom.Plur	_	_	_	_
концерт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	концерт	Acc.Sing	_	_	_	_
концерт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	концерта	Gen.Sing	_	_	_	_
концерт	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	концерте	Loc.Sing	_	_	_	_
житель	_	N.Masc.Anim	A1	MiP, МН	1	жителей	Gen.Plur	_	_	_	_
житель	_	N.Masc.Anim	A1	MiP, МН	2	жители	Nom.Plur	_	_	_	_
житель	_	N.Masc.Anim	A1	MiP, МН	3	жителям	Dat.Plur	_	_	_	_
сад	_	N.Masc.Inan	A1	LM, МН	1	сада	Gen.Sing	_	_	_	_
сад	_	N.Masc.Inan	A1	LM, МН	2	сад	Acc.Sing	_	_	_	_
сад	_	N.Masc.Inan	A1	LM, МН	3	саду	Loc.Sing	_	_	_	_
поезд	_	N.Masc.Inan	A1	MiP, LM, МН	1	поезд	Nom.Sing	_	_	_	_
поезд	_	N.Masc.Inan	A1	MiP, LM, МН	2	поезда	Gen.Sing	_	_	_	_
поезд	_	N.Masc.Inan	A1	MiP, LM, МН	3	поезде	Loc.Sing	_	_	_	_
трудный	_	A	A1	Golosa, MiP, LM, МН	1	трудно	Neut.Sing	_	_	_	описание, время, учеба/работа
трудный	_	A	A1	Golosa, MiP, LM, МН	2	труднее	Comp	_	_	_	описание, время, учеба/работа
трудный	_	A	A1	Golosa, MiP, LM, МН	3	трудней	Comp	_	_	_	описание, время, учеба/работа
сестра	_	N.Fem.Anim	A1	LM, МН	1	сестра	Nom.Sing	_	_	_	_
сестра	_	N.Fem.Anim	A1	LM, МН	2	сестрой	Ins.Sing	_	_	_	_
сестра	_	N.Fem.Anim	A1	LM, МН	3	сёстры	Nom.Plur	_	_	_	_
цветок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	цветов	Gen.Plur	_	_	_	_
цветок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	цветы	Acc.Plur	_	_	_	_
цветок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	цветами	Ins.Plur	_	_	_	_
милиция	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	милиции	Gen.Sing	_	_	_	_
милиция	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	милиция	Nom.Sing	_	_	_	_
милиция	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	милицию	Acc.Sing	_	_	_	_
чай	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	чай	Acc.Sing	_	_	_	_
чай	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	чаю	Gen.Sing	_	_	_	_
чай	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	чаем	Ins.Sing	_	_	_	_
зима	_	N.Fem.Inan	A1	LM, МН	1	зиму	Acc.Sing	_	_	_	_
зима	_	N.Fem.Inan	A1	LM, МН	2	зимой	Ins.Sing	_	_	_	_
зима	_	N.Fem.Inan	A1	LM, МН	3	зимы	Gen.Sing	_	_	_	_
сосед	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	соседи	Nom.Plur	_	_	_	_
сосед	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	соседей	Gen.Plur	_	_	_	_
сосед	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	сосед	Nom.Sing	_	_	_	_
повторять	_	V	A1	МН	1	повторяю	Sing.1.Pres/Fut	_	_	_	люди, учеба/работа, общение
повторять	_	V	A1	МН	2	повторяет	Sing.3.Pres/Fut	_	_	_	люди, учеба/работа, общение
повторять	_	V	A1	МН	3	повторять	Inf	_	_	_	люди, учеба/работа, общение
готовый	_	A	A1	LM, МН	1	готовы	Plur	_	_	_	описание, время, учеба/работа, еда, общение
готовый	_	A	A1	LM, МН	2	готов	Masc.Sing	_	_	_	описание, время, учеба/работа, еда, общение
готовый	_	A	A1	LM, МН	3	готово	Neut.Sing	_	_	_	описание, время, учеба/работа, еда, общение
подарить	_	V	A1	Golosa, MiP, LM, МН	1	подарил	Masc.Sing.Past	_	_	_	люди
подарить	_	V	A1	Golosa, MiP, LM, МН	2	подарить	Inf	_	_	_	люди
подарить	_	V	A1	Golosa, MiP, LM, МН	3	подарила	Fem.Sing.Past	_	_	_	люди
господин	_	N.Masc.Anim	A1	МН	1	господин	Nom.Sing	_	_	_	_
господин	_	N.Masc.Anim	A1	МН	2	господа	Nom.Plur	_	_	_	_
господин	_	N.Masc.Anim	A1	МН	3	господина	Gen.Sing	_	_	_	_
телевизор	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	телевизору	Dat.Sing	_	_	_	_
телевизор	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	телевизор	Acc.Sing	_	_	_	_
телевизор	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	телевизора	Gen.Sing	_	_	_	_
фамилия	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	фамилия	Nom.Sing	_	_	_	_
фамилия	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	фамилию	Acc.Sing	_	_	_	_
фамилия	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	фамилии	Acc.Plur	_	_	_	_
пиво	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	1	пиво	Nom.Sing	_	_	_	_
пиво	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	2	пива	Gen.Sing	_	_	_	_
пиво	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	3	пивом	Ins.Sing	_	_	_	_
легкий	_	A	A1	МН	1	легче	Comp	_	_	_	учеба/работа, мера
легкий	_	A	A1	МН	2	легко	Neut.Sing	_	_	_	учеба/работа, мера
легкий	_	A	A1	МН	3	лёгкой	Ins.Fem.Sing	_	_	_	учеба/работа, мера
сильный	_	A	A1	MiP, МН	1	сильная	Nom.Fem.Sing	_	_	_	описание, учеба/работа, мера
сильный	_	A	A1	MiP, МН	2	сильнее	Comp	_	_	_	описание, учеба/работа, мера
сильный	_	A	A1	MiP, МН	3	сильный	Nom.Masc.Sing	_	_	_	описание, учеба/работа, мера
кухня	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	кухне	Loc.Sing	_	_	_	_
кухня	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	кухню	Acc.Sing	_	_	_	_
кухня	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	кухни	Gen.Sing	_	_	_	_
тетя	_	N.Fem.Anim	A1	LM, МН	1	тётя	Nom.Sing	_	_	_	_
тетя	_	N.Fem.Anim	A1	LM, МН	2	тёти	Gen.Sing	_	_	_	_
тетя	_	N.Fem.Anim	A1	LM, МН	3	тётю	Acc.Sing	_	_	_	_
март	_	N.Masc.Inan	A1	MiP, LM, МН	1	марта	Gen.Sing	_	_	_	_
март	_	N.Masc.Inan	A1	MiP, LM, МН	2	марте	Loc.Sing	_	_	_	_
кошка	_	N.Fem.Anim	A1	Golosa, MiP, МН	1	кошки	Gen.Sing	_	_	_	_
кошка	_	N.Fem.Anim	A1	Golosa, MiP, МН	2	кошка	Nom.Sing	_	_	_	_
кошка	_	N.Fem.Anim	A1	Golosa, MiP, МН	3	кошек	Gen.Plur	_	_	_	_
ученый	_	N.Masc.Anim	A1	МН	1	учёные	Nom.Plur	_	_	_	_
ученый	_	N.Masc.Anim	A1	МН	2	учёных	Gen.Plur	_	_	_	_
ученый	_	N.Masc.Anim	A1	МН	3	учёный	Nom.Sing	_	_	_	_
площадь	_	N.Fem.Inan	A1	MiP, LM, МН	1	площади	Loc.Sing	_	_	_	_
площадь	_	N.Fem.Inan	A1	MiP, LM, МН	2	площадь	Nom.Sing	_	_	_	_
площадь	_	N.Fem.Inan	A1	MiP, LM, МН	3	площадью	Ins.Sing	_	_	_	_
студент	_	N.Masc.Anim	A1	МН	1	студентов	Gen.Plur	_	_	_	_
студент	_	N.Masc.Anim	A1	МН	2	студенты	Nom.Plur	_	_	_	_
студент	_	N.Masc.Anim	A1	МН	3	студент	Nom.Sing	_	_	_	_
дочь	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	1	дочь	Nom.Sing	_	_	_	_
дочь	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	2	дочери	Gen.Sing	_	_	_	_
дочь	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	3	дочерью	Ins.Sing	_	_	_	_
рот	_	N.Masc.Inan	A1	MiP, МН	1	рот	Acc.Sing	_	_	_	_
рот	_	N.Masc.Inan	A1	MiP, МН	2	рта	Gen.Sing	_	_	_	_
рот	_	N.Masc.Inan	A1	MiP, МН	3	ртом	Ins.Sing	_	_	_	_
температура	_	N.Fem.Inan	A1	MiP, LM, МН	1	температура	Nom.Sing	_	_	_	_
температура	_	N.Fem.Inan	A1	MiP, LM, МН	2	температуры	Gen.Sing	_	_	_	_
температура	_	N.Fem.Inan	A1	MiP, LM, МН	3	температуру	Acc.Sing	_	_	_	_
весна	_	N.Fem.Inan	A1	LM, МН, Поехали	1	весной	Ins.Sing	_	_	_	_
весна	_	N.Fem.Inan	A1	LM, МН, Поехали	2	весны	Gen.Sing	_	_	_	_
весна	_	N.Fem.Inan	A1	LM, МН, Поехали	3	весна	Nom.Sing	_	_	_	_
хозяин	_	N.Masc.Anim	A1	MiP, МН	1	хозяин	Nom.Sing	_	_	_	_
хозяин	_	N.Masc.Anim	A1	MiP, МН	2	хозяева	Nom.Plur	_	_	_	_
хозяин	_	N.Masc.Anim	A1	MiP, МН	3	хозяина	Gen.Sing	_	_	_	_
вагон	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	1	вагона	Gen.Sing	_	_	_	_
вагон	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	2	вагоне	Loc.Sing	_	_	_	_
вагон	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	3	вагонов	Gen.Plur	_	_	_	_
подумать	_	V	A1	Golosa, MiP, LM, МН	1	подумал	Masc.Sing.Past	_	_	_	внутренний мир
подумать	_	V	A1	Golosa, MiP, LM, МН	2	подумать	Inf	_	_	_	внутренний мир
подумать	_	V	A1	Golosa, MiP, LM, МН	3	подумала	Fem.Sing.Past	_	_	_	внутренний мир
красный	_	A	A1	Golosa, MiP, LM, МН	1	красным	Ins.Masc.Sing	_	_	_	описание
красный	_	A	A1	Golosa, MiP, LM, МН	2	красными	Ins.Plur	_	_	_	описание
красный	_	A	A1	Golosa, MiP, LM, МН	3	красные	Nom.Plur	_	_	_	описание
великий	_	A	A1	МН	1	великий	Nom.Masc.Sing	_	_	_	мера
великий	_	A	A1	МН	2	великая	Nom.Fem.Sing	_	_	_	мера
великий	_	A	A1	МН	3	великого	Gen.Masc.Sing	_	_	_	мера
поехать	_	V	A1	Golosa, MiP, LM, МН	1	поехали	Plur.Past	_	_	_	путешествие
поехать	_	V	A1	Golosa, MiP, LM, МН	2	поехал	Masc.Sing.Past	_	_	_	путешествие
поехать	_	V	A1	Golosa, MiP, LM, МН	3	поехать	Inf	_	_	_	путешествие
компьютер	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	компьютера	Gen.Sing	_	_	_	_
компьютер	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	компьютеров	Gen.Plur	_	_	_	_
компьютер	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	компьютере	Loc.Sing	_	_	_	_
апрель	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	1	апреля	Gen.Sing	_	_	_	_
апрель	_	N.Masc.Inan	A1	MiP, LM, МН, Поехали	2	апреле	Loc.Sing	_	_	_	_
папа	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	папа	Nom.Sing	_	_	_	_
папа	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	папой	Ins.Sing	_	_	_	_
папа	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	папу	Acc.Sing	_	_	_	_
ресторан	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	ресторане	Loc.Sing	_	_	_	_
ресторан	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	ресторана	Gen.Sing	_	_	_	_
ресторан	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	ресторан	Acc.Sing	_	_	_	_
хлеб	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	хлеба	Gen.Sing	_	_	_	_
хлеб	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	хлеб	Acc.Sing	_	_	_	_
хлеб	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	хлебом	Ins.Sing	_	_	_	_
национальный	_	A	A1	MiP, МН	1	национального	Gen.Neut.Sing	_	_	_	политика
национальный	_	A	A1	MiP, МН	2	национальной	Gen.Fem.Sing	_	_	_	политика
национальный	_	A	A1	MiP, МН	3	национальных	Gen.Plur	_	_	_	политика
фотография	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	фотографию	Acc.Sing	_	_	_	_
фотография	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	фотографии	Acc.Plur	_	_	_	_
фотография	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	фотография	Nom.Sing	_	_	_	_
техника	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	техники	Gen.Sing	_	_	_	_
техника	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	техника	Nom.Sing	_	_	_	_
техника	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	техникой	Ins.Sing	_	_	_	_
согласный	_	A	A1	МН	1	согласен	Masc.Sing	_	_	_	общение, внутренний мир
согласный	_	A	A1	МН	2	согласны	Plur	_	_	_	общение, внутренний мир
согласный	_	A	A1	МН	3	согласна	Fem.Sing	_	_	_	общение, внутренний мир
одежда	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	одежды	Gen.Sing	_	_	_	_
одежда	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	одежду	Acc.Sing	_	_	_	_
одежда	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	одежда	Nom.Sing	_	_	_	_
рождение	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	1	рождения	Gen.Sing	_	_	_	_
рождение	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	2	рождении	Loc.Sing	_	_	_	_
рождение	_	N.Neut.Inan	A1	Golosa, MiP, LM, МН	3	рождение	Nom.Sing	_	_	_	_
красивый	_	A	A1	Golosa, MiP, LM, МН	1	красивая	Nom.Fem.Sing	_	_	_	описание
красивый	_	A	A1	Golosa, MiP, LM, МН	2	красивые	Nom.Plur	_	_	_	описание
красивый	_	A	A1	Golosa, MiP, LM, МН	3	красивый	Nom.Masc.Sing	_	_	_	описание
учреждение	_	N.Neut.Inan	A1	Golosa, MiP, МН	1	учреждений	Gen.Plur	_	_	_	_
учреждение	_	N.Neut.Inan	A1	Golosa, MiP, МН	2	учреждения	Gen.Sing	_	_	_	_
учреждение	_	N.Neut.Inan	A1	Golosa, MiP, МН	3	учреждение	Nom.Sing	_	_	_	_
урок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	1	уроки	Acc.Plur	_	_	_	учеба/работа
урок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	2	урок	Nom.Sing	_	_	_	учеба/работа
урок	_	N.Masc.Inan	A1	Golosa, MiP, LM, МН	3	уроков	Gen.Plur	_	_	_	учеба/работа
шкаф	_	N.Masc.Inan	A1	Golosa, MiP, МН	1	шкафу	Loc.Sing	_	_	_	_
шкаф	_	N.Masc.Inan	A1	Golosa, MiP, МН	2	шкафа	Gen.Sing	_	_	_	_
шкаф	_	N.Masc.Inan	A1	Golosa, MiP, МН	3	шкаф	Nom.Sing	_	_	_	_
рыба	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН, Кс	1	рыбу	Acc.Sing	_	_	_	_
рыба	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН, Кс	2	рыба	Nom.Sing	_	_	_	_
рыба	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН, Кс	3	рыб	Gen.Plur	_	_	_	_
ученик	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	1	учеников	Gen.Plur	_	_	_	учеба/работа
ученик	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	2	ученик	Nom.Sing	_	_	_	учеба/работа
ученик	_	N.Masc.Anim	A1	Golosa, MiP, LM, МН	3	ученики	Nom.Plur	_	_	_	учеба/работа
серьезный	_	A	A1	МН	1	серьёзный	Nom.Masc.Sing	_	_	_	_
серьезный	_	A	A1	МН	2	серьёзные	Nom.Plur	_	_	_	_
серьезный	_	A	A1	МН	3	серьёзных	Gen.Plur	_	_	_	_
собака	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	1	собака	Nom.Sing	_	_	_	_
собака	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	2	собаки	Nom.Plur	_	_	_	_
собака	_	N.Fem.Anim	A1	Golosa, MiP, LM, МН	3	собак	Gen.Plur	_	_	_	_
детский	_	A	A1	Golosa, MiP, LM, МН	1	детский	Inan.Acc.Masc.Sing	_	_	_	_
детский	_	A	A1	Golosa, MiP, LM, МН	2	детская	Nom.Fem.Sing	_	_	_	_
детский	_	A	A1	Golosa, MiP, LM, МН	3	детском	Loc.Masc.Sing	_	_	_	_
добрый	_	A	A1	Golosa, MiP, LM, МН	1	добрый	Nom.Masc.Sing	_	_	_	_
добрый	_	A	A1	Golosa, MiP, LM, МН	2	добрые	Nom.Plur	_	_	_	_
добрый	_	A	A1	Golosa, MiP, LM, МН	3	доброго	Gen.Neut.Sing	_	_	_	_
самолет	_	N.Masc.Inan	A1	LM, МН	1	самолёт	Nom.Sing	_	_	_	_
самолет	_	N.Masc.Inan	A1	LM, МН	2	самолёты	Nom.Plur	_	_	_	_
самолет	_	N.Masc.Inan	A1	LM, МН	3	самолётов	Gen.Plur	_	_	_	_
подарок	_	N.Masc.Inan	A1	LM, МН	1	подарок	Acc.Sing	_	_	_	_
подарок	_	N.Masc.Inan	A1	LM, МН	2	подарки	Acc.Plur	_	_	_	_
подарок	_	N.Masc.Inan	A1	LM, МН	3	подарков	Gen.Plur	_	_	_	_
библиотека	_	N.Fem.Inan	A1	Golosa, MiP, МН, Поехали	1	библиотеки	Gen.Sing	_	_	_	_
библиотека	_	N.Fem.Inan	A1	Golosa, MiP, МН, Поехали	2	библиотеке	Loc.Sing	_	_	_	_
библиотека	_	N.Fem.Inan	A1	Golosa, MiP, МН, Поехали	3	библиотеку	Acc.Sing	_	_	_	_
художник	_	N.Masc.Anim	A1	Golosa, MiP, МН	1	художник	Nom.Sing	_	_	_	_
художник	_	N.Masc.Anim	A1	Golosa, MiP, МН	2	художника	Gen.Sing	_	_	_	_
художник	_	N.Masc.Anim	A1	Golosa, MiP, МН	3	художники	Nom.Plur	_	_	_	_
позвонить	_	V	A1	LM, МН	1	позвонил	Masc.Sing.Past	_	_	_	люди, общение
позвонить	_	V	A1	LM, МН	2	позвонить	Inf	_	_	_	люди, общение
позвонить	_	V	A1	LM, МН	3	позвонила	Fem.Sing.Past	_	_	_	люди, общение
дождь	_	N.Masc.Inan	A1	MiP, МН	1	дождь	Nom.Sing	_	_	_	_
дождь	_	N.Masc.Inan	A1	MiP, МН	2	дождя	Gen.Sing	_	_	_	_
дождь	_	N.Masc.Inan	A1	MiP, МН	3	дождём	Ins.Sing	_	_	_	_
здание	_	N.Neut.Inan	A1	MiP, МН	1	здание	Nom.Sing	_	_	_	_
здание	_	N.Neut.Inan	A1	MiP, МН	2	здания	Gen.Sing	_	_	_	_
здание	_	N.Neut.Inan	A1	MiP, МН	3	здании	Loc.Sing	_	_	_	_
пойти	_	V	A1	Golosa, MiP, LM, МН	1	пошёл	Masc.Sing.Past	_	_	_	путешествие, учеба/работа, свободное время
пойти	_	V	A1	Golosa, MiP, LM, МН	2	пошли	Plur.Past	_	_	_	путешествие, учеба/работа, свободное время
пойти	_	V	A1	Golosa, MiP, LM, МН	3	пошла	Fem.Sing.Past	_	_	_	путешествие, учеба/работа, свободное время
карта	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	1	карту	Acc.Sing	_	_	_	_
карта	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	2	карты	Acc.Plur	_	_	_	_
карта	_	N.Fem.Inan	A1	Golosa, MiP, LM, МН	3	карта	Nom.Sing	_	_	_	_
рассказ	_	N.Masc.Inan	A1	MiP, МН	1	рассказ	Nom.Sing	_	_	_	_
рассказ	_	N.Masc.Inan	A1	MiP, МН	2	рассказа	Gen.Sing	_	_	_	_
рассказ	_	N.Masc.Inan	A1	MiP, МН	3	рассказе	Loc.Sing	_	_	_	_
философия	_	N.Fem.Inan	A1	Golosa, MiP, МН	1	философии	Gen.Sing	_	_	_	_
философия	_	N.Fem.Inan	A1	Golosa, MiP, МН	2	философия	Nom.Sing	_	_	_	_
философия	_	N.Fem.Inan	A1	Golosa, MiP, МН	3	философию	Acc.Sing	_	_	_	_
новость	_	N.Fem.Inan	A1	LM, МН	1	новостей	Gen.Plur	_	_	_	_
новость	_	N.Fem.Inan	A1	LM, МН	2	новости	Acc.Plur	_	_	_	_
новость	_	N.Fem.Inan	A1	LM, МН	3	новость	Nom.Sing	_	_	_	_
адрес	_	N.Masc.Inan	A1	MiP, МН, Поехали	1	адрес	Acc.Sing	_	_	_	_
адрес	_	N.Masc.Inan	A1	MiP, МН, Поехали	2	адресу	Dat.Sing	_	_	_	_
