Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
интонация	_	N.Fem.Inan	B1	LM	3	интонация	Nom.Sing	_	_	_	_
информация	_	N.Fem.Inan	B1	Golosa, LM	1	информации	Gen.Sing	_	_	_	_
информация	_	N.Fem.Inan	B1	Golosa, LM	2	информацию	Acc.Sing	_	_	_	_
информация	_	N.Fem.Inan	B1	Golosa, LM	3	информация	Nom.Sing	_	_	_	_
исполняться	_	V	B1	LM	1	исполняться	Inf	_	_	_	_
исполняться	_	V	B1	LM	2	исполняется	Sing.3.Pres/Fut	_	_	_	_
исполняться	_	V	B1	LM	3	исполняются	Plur.3.Pres/Fut	_	_	_	_
использовать	_	V	B1	LM	1	использовать	Inf	_	_	_	_
использовать	_	V	B1	LM	2	используют	Plur.3.Pres/Fut	_	_	_	_
использовать	_	V	B1	LM	3	использовали	Plur.Past	_	_	_	_
исправлять	_	V	B1	Golosa, LM	1	исправлять	Inf	_	_	_	_
исправлять	_	V	B1	Golosa, LM	2	исправляют	Plur.3.Pres/Fut	_	_	_	_
исправлять	_	V	B1	Golosa, LM	3	исправляя	Pres/Fut	_	_	_	_
исследование	_	N.Neut.Inan	B1	LM	1	исследования	Gen.Sing	_	_	_	_
исследование	_	N.Neut.Inan	B1	LM	2	исследований	Gen.Plur	_	_	_	_
исследование	_	N.Neut.Inan	B1	LM	3	исследовании	Loc.Sing	_	_	_	_
кавычка	_	N.Fem.Inan	B1	LM	1	кавычках	Loc.Plur	_	_	_	_
календарь	_	N.Masc.Inan	B1	Golosa, MiP, LM	1	календаря	Gen.Sing	_	_	_	_
календарь	_	N.Masc.Inan	B1	Golosa, MiP, LM	2	календарь	Nom.Sing	_	_	_	_
календарь	_	N.Masc.Inan	B1	Golosa, MiP, LM	3	календаре	Loc.Sing	_	_	_	_
каменный	_	A	B1	LM	1	каменный	Inan.Acc.Masc.Sing	_	_	_	_
каменный	_	A	B1	LM	2	каменных	Loc.Plur	_	_	_	_
каменный	_	A	B1	LM	3	каменном	Loc.Masc.Sing	_	_	_	_
камень	_	N.Masc.Inan	B1	LM	1	камень	Acc.Sing	_	_	_	_
камень	_	N.Masc.Inan	B1	LM	2	камня	Gen.Sing	_	_	_	_
камень	_	N.Masc.Inan	B1	LM	3	камней	Gen.Plur	_	_	_	_
капуста	_	N.Fem.Inan	B1	Golosa, LM, Поехали	1	капустой	Ins.Sing	_	_	_	_
капуста	_	N.Fem.Inan	B1	Golosa, LM, Поехали	2	капусту	Acc.Sing	_	_	_	_
капуста	_	N.Fem.Inan	B1	Golosa, LM, Поехали	3	капуста	Nom.Sing	_	_	_	_
карточка	_	N.Fem.Inan	B1	Golosa, MiP, LM	1	карточку	Acc.Sing	_	_	_	_
карточка	_	N.Fem.Inan	B1	Golosa, MiP, LM	2	карточки	Gen.Sing	_	_	_	_
карточка	_	N.Fem.Inan	B1	Golosa, MiP, LM	3	карточка	Nom.Sing	_	_	_	_
кассир	_	N.Masc.Anim	B1	MiP, LM	1	кассир	Nom.Sing	_	_	_	_
катание	_	N.Neut.Inan	B1	LM	1	катания	Gen.Sing	_	_	_	_
катание	_	N.Neut.Inan	B1	LM	2	катанию	Dat.Sing	_	_	_	_
катание	_	N.Neut.Inan	B1	LM	3	катанием	Ins.Sing	_	_	_	_
катастрофа	_	N.Fem.Inan	B1	LM	1	катастрофа	Nom.Sing	_	_	_	_
катастрофа	_	N.Fem.Inan	B1	LM	2	катастрофы	Gen.Sing	_	_	_	_
катастрофа	_	N.Fem.Inan	B1	LM	3	катастроф	Gen.Plur	_	_	_	_
кататься	_	V	B1	Golosa, LM	1	катались	Plur.Past	_	_	_	_
кататься	_	V	B1	Golosa, LM	2	катаются	Plur.3.Pres/Fut	_	_	_	_
кататься	_	V	B1	Golosa, LM	3	катаюсь	Sing.1.Pres/Fut	_	_	_	_
пятерка	_	N.Fem.Inan	B1	LM	1	пятёрку	Acc.Sing	_	_	_	_
пятерка	_	N.Fem.Inan	B1	LM	2	пятёрки	Acc.Plur	_	_	_	_
пятерка	_	N.Fem.Inan	B1	LM	3	пятёрке	Loc.Sing	_	_	_	_
кафедра	_	N.Fem.Inan	B1	Golosa, LM	1	кафедры	Gen.Sing	_	_	_	_
кафедра	_	N.Fem.Inan	B1	Golosa, LM	2	кафедр	Gen.Plur	_	_	_	_
кафедра	_	N.Fem.Inan	B1	Golosa, LM	3	кафедру	Acc.Sing	_	_	_	_
кашель	_	N.Masc.Inan	B1	LM, Поехали	1	кашель	Nom.Sing	_	_	_	_
кашель	_	N.Masc.Inan	B1	LM, Поехали	2	кашле	Loc.Sing	_	_	_	_
кашель	_	N.Masc.Inan	B1	LM, Поехали	3	кашля	Gen.Sing	_	_	_	_
кефир	_	N.Masc.Inan	B1	Golosa, LM	1	кефира	Gen.Sing	_	_	_	_
кефир	_	N.Masc.Inan	B1	Golosa, LM	2	кефир	Nom.Sing	_	_	_	_
кислый	_	A	B1	LM	1	кислого	Gen.Neut.Sing	_	_	_	_
кислый	_	A	B1	LM	2	кислых	Gen.Plur	_	_	_	_
кислый	_	A	B1	LM	3	кислыми	Ins.Plur	_	_	_	_
классический	_	A	B1	Golosa, MiP, LM	1	классической	Gen.Fem.Sing	_	_	_	_
классический	_	A	B1	Golosa, MiP, LM	2	классическая	Nom.Fem.Sing	_	_	_	_
классический	_	A	B1	Golosa, MiP, LM	3	классический	Nom.Masc.Sing	_	_	_	_
подымать	_	V	B1	LM	1	подымая	Pres/Fut	_	_	_	_
подымать	_	V	B1	LM	2	подымать	Inf	_	_	_	_
подымать	_	V	B1	LM	3	подымаю	Sing.1.Pres/Fut	_	_	_	_
ковер	_	N.Masc.Inan	B1	LM	1	ковёр	Acc.Sing	_	_	_	_
ковер	_	N.Masc.Inan	B1	LM	2	ковры	Nom.Plur	_	_	_	_
ковер	_	N.Masc.Inan	B1	LM	3	ковром	Ins.Sing	_	_	_	_
множественный	_	A	B1	LM	1	множественных	Gen.Plur	_	_	_	_
множественный	_	A	B1	LM	2	множественными	Ins.Plur	_	_	_	_
множественный	_	A	B1	LM	3	множественным	Ins.Neut.Sing	_	_	_	_
коллега	_	N.Masc.Anim	B1	LM	1	коллеги	Nom.Plur	_	_	_	_
коллега	_	N.Masc.Anim	B1	LM	2	коллег	Gen.Plur	_	_	_	_
коллега	_	N.Masc.Anim	B1	LM	3	коллега	Nom.Sing	_	_	_	_
коллекция	_	N.Fem.Inan	B1	LM	1	коллекции	Gen.Sing	_	_	_	_
коллекция	_	N.Fem.Inan	B1	LM	2	коллекция	Nom.Sing	_	_	_	_
коллекция	_	N.Fem.Inan	B1	LM	3	коллекцию	Acc.Sing	_	_	_	_
кольцо	_	N.Neut.Inan	B1	LM	1	колец	Gen.Plur	_	_	_	_
кольцо	_	N.Neut.Inan	B1	LM	2	кольцо	Acc.Sing	_	_	_	_
кольцо	_	N.Neut.Inan	B1	LM	3	кольца	Gen.Sing	_	_	_	_
командировка	_	N.Fem.Inan	B1	LM	1	командировки	Acc.Plur	_	_	_	_
командировка	_	N.Fem.Inan	B1	LM	2	командировку	Acc.Sing	_	_	_	_
командировка	_	N.Fem.Inan	B1	LM	3	командировках	Loc.Plur	_	_	_	_
конек	_	N.Masc.Anim	B1	LM	1	коньков	Gen.Plur	_	_	_	_
конек	_	N.Masc.Anim	B1	LM	2	коньки	Nom.Plur	_	_	_	_
конек	_	N.Masc.Anim	B1	LM	3	конёк	Nom.Sing	_	_	_	_
конкурс	_	N.Masc.Inan	B1	LM	1	конкурс	Nom.Sing	_	_	_	_
конкурс	_	N.Masc.Inan	B1	LM	2	конкурсе	Loc.Sing	_	_	_	_
конкурс	_	N.Masc.Inan	B1	LM	3	конкурса	Gen.Sing	_	_	_	_
консерватория	_	N.Fem.Inan	B1	LM	1	консерватории	Gen.Sing	_	_	_	_
консерватория	_	N.Fem.Inan	B1	LM	2	консерватория	Nom.Sing	_	_	_	_
консерватория	_	N.Fem.Inan	B1	LM	3	консерваторию	Acc.Sing	_	_	_	_
конспектировать	_	V	B1	LM	1	конспектируешь	Sing.2.Pres/Fut	_	_	_	_
конспектировать	_	V	B1	LM	2	конспектирую	Sing.1.Pres/Fut	_	_	_	_
конституция	_	N.Fem.Inan	B1	LM	1	конституции	Gen.Sing	_	_	_	_
конституция	_	N.Fem.Inan	B1	LM	2	конституция	Nom.Sing	_	_	_	_
конституция	_	N.Fem.Inan	B1	LM	3	конституцию	Acc.Sing	_	_	_	_
консультация	_	N.Fem.Inan	B1	LM	1	консультации	Acc.Plur	_	_	_	_
консультация	_	N.Fem.Inan	B1	LM	2	консультацию	Acc.Sing	_	_	_	_
консультация	_	N.Fem.Inan	B1	LM	3	консультацией	Ins.Sing	_	_	_	_
контрольный	_	A	B1	LM	1	контрольных	Gen.Plur	_	_	_	_
контрольный	_	A	B1	LM	2	контрольные	Inan.Acc.Plur	_	_	_	_
контрольный	_	A	B1	LM	3	контрольной	Loc.Fem.Sing	_	_	_	_
конференция	_	N.Fem.Inan	B1	LM	1	конференции	Gen.Sing	_	_	_	_
конференция	_	N.Fem.Inan	B1	LM	2	конференция	Nom.Sing	_	_	_	_
конференция	_	N.Fem.Inan	B1	LM	3	конференциях	Loc.Plur	_	_	_	_
корень	_	N.Masc.Inan	B1	LM	1	корни	Nom.Plur	_	_	_	_
корень	_	N.Masc.Inan	B1	LM	2	корней	Gen.Plur	_	_	_	_
корень	_	N.Masc.Inan	B1	LM	3	корня	Gen.Sing	_	_	_	_
кормить	_	V	B1	LM	1	кормить	Inf	_	_	_	_
кормить	_	V	B1	LM	2	кормили	Plur.Past	_	_	_	_
кормить	_	V	B1	LM	3	кормит	Sing.3.Pres/Fut	_	_	_	_
коробка	_	N.Fem.Inan	B1	LM	1	коробку	Acc.Sing	_	_	_	_
коробка	_	N.Fem.Inan	B1	LM	2	коробка	Nom.Sing	_	_	_	_
коробка	_	N.Fem.Inan	B1	LM	3	коробке	Loc.Sing	_	_	_	_
корова	_	N.Fem.Anim	B1	LM	1	корова	Nom.Sing	_	_	_	_
корова	_	N.Fem.Anim	B1	LM	2	корову	Acc.Sing	_	_	_	_
корова	_	N.Fem.Anim	B1	LM	3	коров	Gen.Plur	_	_	_	_
корпус	_	N.Masc.Inan	B1	LM	1	корпус	Nom.Sing	_	_	_	_
корпус	_	N.Masc.Inan	B1	LM	2	корпуса	Gen.Sing	_	_	_	_
корпус	_	N.Masc.Inan	B1	LM	3	корпусе	Loc.Sing	_	_	_	_
кот	_	N.Masc.Anim	B1	LM	1	кота	Gen.Sing	_	_	_	_
кот	_	N.Masc.Anim	B1	LM	2	кот	Nom.Sing	_	_	_	_
кот	_	N.Masc.Anim	B1	LM	3	котов	Acc.Plur	_	_	_	_
котлета	_	N.Fem.Inan	B1	Golosa, LM	1	котлеты	Acc.Plur	_	_	_	_
котлета	_	N.Fem.Inan	B1	Golosa, LM	2	котлету	Acc.Sing	_	_	_	_
котлета	_	N.Fem.Inan	B1	Golosa, LM	3	котлетами	Ins.Plur	_	_	_	_
кошелек	_	N.Masc.Inan	B1	LM	1	кошелёк	Acc.Sing	_	_	_	_
кошелек	_	N.Masc.Inan	B1	LM	2	кошелька	Gen.Sing	_	_	_	_
кошелек	_	N.Masc.Inan	B1	LM	3	кошельков	Gen.Plur	_	_	_	_
краткий	_	A	B1	LM	1	краткая	Nom.Fem.Sing	_	_	_	_
краткий	_	A	B1	LM	2	краткий	Nom.Masc.Sing	_	_	_	_
краткий	_	A	B1	LM	3	краткое	Inan.Acc.Neut.Sing	_	_	_	_
кредитный	_	A	B1	Golosa, MiP, LM	1	кредитных	Gen.Plur	_	_	_	_
кредитный	_	A	B1	Golosa, MiP, LM	2	кредитными	Ins.Plur	_	_	_	_
кредитный	_	A	B1	Golosa, MiP, LM	3	кредитные	Inan.Acc.Plur	_	_	_	_
кремль	_	N.Masc.Inan	B1	Golosa, LM	1	кремле	Loc.Sing	_	_	_	_
кремль	_	N.Masc.Inan	B1	Golosa, LM	2	кремль	Nom.Sing	_	_	_	_
кремль	_	N.Masc.Inan	B1	Golosa, LM	3	кремля	Gen.Sing	_	_	_	_
крепкий	_	A	B1	Golosa, LM	1	крепкий	Nom.Masc.Sing	_	_	_	_
крепкий	_	A	B1	Golosa, LM	2	крепких	Gen.Plur	_	_	_	_
крепкий	_	A	B1	Golosa, LM	3	крепкими	Ins.Plur	_	_	_	_
крестьянин	_	N.Masc.Anim	B1	LM	1	крестьян	Gen.Plur	_	_	_	_
крестьянин	_	N.Masc.Anim	B1	LM	2	крестьяне	Nom.Plur	_	_	_	_
крестьянин	_	N.Masc.Anim	B1	LM	3	крестьянам	Dat.Plur	_	_	_	_
кризис	_	N.Masc.Inan	B1	LM	1	кризиса	Gen.Sing	_	_	_	_
кризис	_	N.Masc.Inan	B1	LM	2	кризис	Nom.Sing	_	_	_	_
кризис	_	N.Masc.Inan	B1	LM	3	кризисе	Loc.Sing	_	_	_	_
крикнуть	_	V	B1	LM	1	крикнул	Masc.Sing.Past	_	_	_	_
крикнуть	_	V	B1	LM	2	крикнула	Fem.Sing.Past	_	_	_	_
крикнуть	_	V	B1	LM	3	крикнуть	Inf	_	_	_	_
критиковать	_	V	B1	LM	1	критиковать	Inf	_	_	_	_
критиковать	_	V	B1	LM	2	критикуют	Plur.3.Pres/Fut	_	_	_	_
критиковать	_	V	B1	LM	3	критикует	Sing.3.Pres/Fut	_	_	_	_
зачет	_	N.Masc.Inan	B1	LM	1	зачёт	Acc.Sing	_	_	_	_
зачет	_	N.Masc.Inan	B1	LM	2	зачёте	Loc.Sing	_	_	_	_
зачет	_	N.Masc.Inan	B1	LM	3	зачёта	Gen.Sing	_	_	_	_
кричать	_	V	B1	MiP, LM	1	кричит	Sing.3.Pres/Fut	_	_	_	_
кричать	_	V	B1	MiP, LM	2	кричал	Masc.Sing.Past	_	_	_	_
кричать	_	V	B1	MiP, LM	3	кричать	Inf	_	_	_	_
кровь	_	N.Fem.Inan	B1	Golosa, LM	1	крови	Gen.Sing	_	_	_	_
кровь	_	N.Fem.Inan	B1	Golosa, LM	2	кровь	Nom.Sing	_	_	_	_
кровь	_	N.Fem.Inan	B1	Golosa, LM	3	кровью	Ins.Sing	_	_	_	_
кроссовка	_	N.Fem.Inan	B1	LM	1	кроссовок	Gen.Plur	_	_	_	_
кроссовка	_	N.Fem.Inan	B1	LM	2	кроссовки	Acc.Plur	_	_	_	_
кроссовка	_	N.Fem.Inan	B1	LM	3	кроссовках	Loc.Plur	_	_	_	_
крупный	_	A	B1	LM	1	крупных	Gen.Plur	_	_	_	_
крупный	_	A	B1	LM	2	крупные	Nom.Plur	_	_	_	_
крупный	_	A	B1	LM	3	крупными	Ins.Plur	_	_	_	_
крыша	_	N.Fem.Inan	B1	LM	1	крыши	Gen.Sing	_	_	_	_
крыша	_	N.Fem.Inan	B1	LM	2	крышу	Acc.Sing	_	_	_	_
крыша	_	N.Fem.Inan	B1	LM	3	крыше	Loc.Sing	_	_	_	_
купаться	_	V	B1	Golosa, MiP, LM	1	купаться	Inf	_	_	_	_
купаться	_	V	B1	Golosa, MiP, LM	2	купаются	Plur.3.Pres/Fut	_	_	_	_
купаться	_	V	B1	Golosa, MiP, LM	3	купался	Masc.Sing.Past	_	_	_	_
лаборатория	_	N.Fem.Inan	B1	Golosa, LM	1	лаборатории	Loc.Sing	_	_	_	_
лаборатория	_	N.Fem.Inan	B1	Golosa, LM	2	лабораторию	Acc.Sing	_	_	_	_
лаборатория	_	N.Fem.Inan	B1	Golosa, LM	3	лабораториях	Loc.Plur	_	_	_	_
лед	_	N.Masc.Inan	B1	MiP, LM	1	лёд	Nom.Sing	_	_	_	_
лед	_	N.Masc.Inan	B1	MiP, LM	2	льда	Gen.Sing	_	_	_	_
лед	_	N.Masc.Inan	B1	MiP, LM	3	льду	Dat.Sing	_	_	_	_
совершенный	_	A	B1	LM	1	совершенный	Nom.Masc.Sing	_	_	_	_
совершенный	_	A	B1	LM	2	совершенным	Ins.Masc.Sing	_	_	_	_
совершенный	_	A	B1	LM	3	совершенного	Gen.Masc.Sing	_	_	_	_
лексика	_	N.Fem.Inan	B1	LM	1	лексики	Gen.Sing	_	_	_	_
лексика	_	N.Fem.Inan	B1	LM	2	лексике	Loc.Sing	_	_	_	_
лексика	_	N.Fem.Inan	B1	LM	3	лексика	Nom.Sing	_	_	_	_
летчик	_	N.Masc.Anim	B1	LM	1	лётчиком	Ins.Sing	_	_	_	_
летчик	_	N.Masc.Anim	B1	LM	2	лётчики	Nom.Plur	_	_	_	_
летчик	_	N.Masc.Anim	B1	LM	3	лётчиков	Gen.Plur	_	_	_	_
лечить	_	V	B1	LM	1	лечить	Inf	_	_	_	_
лечить	_	V	B1	LM	2	лечат	Plur.3.Pres/Fut	_	_	_	_
лечить	_	V	B1	LM	3	лечит	Sing.3.Pres/Fut	_	_	_	_
лист	_	N.Masc.Inan	B1	LM	1	листьями	Ins.Plur	_	_	_	_
лист	_	N.Masc.Inan	B1	LM	2	листьев	Gen.Plur	_	_	_	_
лист	_	N.Masc.Inan	B1	LM	3	листья	Acc.Plur	_	_	_	_
литературный	_	A	B1	LM	1	литературных	Gen.Plur	_	_	_	_
литературный	_	A	B1	LM	2	литературной	Gen.Fem.Sing	_	_	_	_
литературный	_	A	B1	LM	3	литературный	Nom.Masc.Sing	_	_	_	_
личный	_	A	B1	LM	1	личных	Gen.Plur	_	_	_	_
личный	_	A	B1	LM	2	личные	Nom.Plur	_	_	_	_
личный	_	A	B1	LM	3	личное	Nom.Neut.Sing	_	_	_	_
лишний	_	A	B1	LM	1	лишним	Ins.Neut.Sing	_	_	_	_
лишний	_	A	B1	LM	2	лишних	Gen.Plur	_	_	_	_
лишний	_	A	B1	LM	3	лишнего	Gen.Neut.Sing	_	_	_	_
ловить	_	V	B1	MiP, LM	1	ловить	Inf	_	_	_	_
ловить	_	V	B1	MiP, LM	2	ловили	Plur.Past	_	_	_	_
ловить	_	V	B1	MiP, LM	3	ловят	Plur.3.Pres/Fut	_	_	_	_
причастный	_	A	B1	LM	1	причастны	Plur	_	_	_	_
причастный	_	A	B1	LM	2	причастен	Masc.Sing	_	_	_	_
причастный	_	A	B1	LM	3	причастных	Gen.Plur	_	_	_	_
чередование	_	N.Neut.Inan	B1	LM	1	чередованием	Ins.Sing	_	_	_	_
чередование	_	N.Neut.Inan	B1	LM	2	чередование	Nom.Sing	_	_	_	_
чередование	_	N.Neut.Inan	B1	LM	3	чередования	Gen.Sing	_	_	_	_
лодка	_	N.Fem.Inan	B1	LM	1	лодки	Gen.Sing	_	_	_	_
лодка	_	N.Fem.Inan	B1	LM	2	лодка	Nom.Sing	_	_	_	_
лодка	_	N.Fem.Inan	B1	LM	3	лодку	Acc.Sing	_	_	_	_
ложиться	_	V	B1	Golosa, LM	1	ложится	Sing.3.Pres/Fut	_	_	_	_
ложиться	_	V	B1	Golosa, LM	2	ложиться	Inf	_	_	_	_
ложиться	_	V	B1	Golosa, LM	3	ложись	Imper.Sing.2	_	_	_	_
ломать	_	V	B1	Golosa, LM	1	ломать	Inf	_	_	_	_
ломать	_	V	B1	Golosa, LM	2	ломает	Sing.3.Pres/Fut	_	_	_	_
ломать	_	V	B1	Golosa, LM	3	ломают	Plur.3.Pres/Fut	_	_	_	_
лошадь	_	N.Fem.Anim	B1	LM	1	лошадей	Acc.Plur	_	_	_	_
лошадь	_	N.Fem.Anim	B1	LM	2	лошадь	Nom.Sing	_	_	_	_
лошадь	_	N.Fem.Anim	B1	LM	3	лошади	Nom.Plur	_	_	_	_
лук	_	N.Masc.Inan	B1	Golosa, LM, Поехали	1	лука	Gen.Sing	_	_	_	_
лук	_	N.Masc.Inan	B1	Golosa, LM, Поехали	2	луком	Ins.Sing	_	_	_	_
лук	_	N.Masc.Inan	B1	Golosa, LM, Поехали	3	лук	Nom.Sing	_	_	_	_
любой	_	A	B1	Golosa, LM	1	любую	Acc.Fem.Sing	_	_	_	_
любой	_	A	B1	Golosa, LM	2	любой	Gen.Fem.Sing	_	_	_	_
любой	_	A	B1	Golosa, LM	3	любого	Gen.Masc.Sing	_	_	_	_
маршрут	_	N.Masc.Inan	B1	LM	1	маршрут	Nom.Sing	_	_	_	_
маршрут	_	N.Masc.Inan	B1	LM	2	маршрута	Gen.Sing	_	_	_	_
маршрут	_	N.Masc.Inan	B1	LM	3	маршруту	Dat.Sing	_	_	_	_
мастер	_	N.Masc.Anim	B1	Golosa, LM	1	мастер	Nom.Sing	_	_	_	_
мастер	_	N.Masc.Anim	B1	Golosa, LM	2	мастеров	Gen.Plur	_	_	_	_
мастер	_	N.Masc.Anim	B1	Golosa, LM	3	мастера	Nom.Plur	_	_	_	_
матч	_	N.Masc.Inan	B1	Golosa, LM	1	матча	Gen.Sing	_	_	_	_
матч	_	N.Masc.Inan	B1	Golosa, LM	2	матче	Loc.Sing	_	_	_	_
матч	_	N.Masc.Inan	B1	Golosa, LM	3	матчи	Acc.Plur	_	_	_	_
медведь	_	N.Masc.Anim	B1	MiP, LM	1	медведь	Nom.Sing	_	_	_	_
медведь	_	N.Masc.Anim	B1	MiP, LM	2	медведи	Nom.Plur	_	_	_	_
медведь	_	N.Masc.Anim	B1	MiP, LM	3	медведям	Dat.Plur	_	_	_	_
повезти	_	V	B1	LM	1	повезло	Neut.Sing.Past	_	_	_	_
повезти	_	V	B1	LM	2	повезёт	Sing.3.Pres/Fut	_	_	_	_
повезти	_	V	B1	LM	3	повезли	Plur.Past	_	_	_	_
мелодия	_	N.Fem.Inan	B1	LM	1	мелодию	Acc.Sing	_	_	_	_
мелодия	_	N.Fem.Inan	B1	LM	2	мелодии	Nom.Plur	_	_	_	_
мелодия	_	N.Fem.Inan	B1	LM	3	мелодия	Nom.Sing	_	_	_	_
меньшинство	_	N.Neut.Inan	B1	LM	1	меньшинств	Gen.Plur	_	_	_	_
меньшинство	_	N.Neut.Inan	B1	LM	2	меньшинство	Nom.Sing	_	_	_	_
меньшинство	_	N.Neut.Inan	B1	LM	3	меньшинствами	Ins.Plur	_	_	_	_
мерить	_	V	B1	Golosa, LM	1	меряет	Sing.3.Pres/Fut	_	_	_	_
мерить	_	V	B1	Golosa, LM	2	мерил	Masc.Sing.Past	_	_	_	_
металл	_	N.Masc.Inan	B1	LM	1	металлов	Gen.Plur	_	_	_	_
металл	_	N.Masc.Inan	B1	LM	2	металла	Gen.Sing	_	_	_	_
металл	_	N.Masc.Inan	B1	LM	3	металлы	Nom.Plur	_	_	_	_
министр	_	N.Masc.Anim	B1	LM	1	министр	Nom.Sing	_	_	_	_
министр	_	N.Masc.Anim	B1	LM	2	министра	Gen.Sing	_	_	_	_
министр	_	N.Masc.Anim	B1	LM	3	министров	Gen.Plur	_	_	_	_
мировой	_	A	B1	Golosa, LM	1	мировой	Gen.Fem.Sing	_	_	_	_
мировой	_	A	B1	Golosa, LM	2	мирового	Gen.Masc.Sing	_	_	_	_
мировой	_	A	B1	Golosa, LM	3	мировых	Gen.Plur	_	_	_	_
митинг	_	N.Masc.Inan	B1	LM	1	митинг	Nom.Sing	_	_	_	_
митинг	_	N.Masc.Inan	B1	LM	2	митингов	Gen.Plur	_	_	_	_
митинг	_	N.Masc.Inan	B1	LM	3	митинги	Acc.Plur	_	_	_	_
мнение	_	N.Neut.Inan	B1	Golosa, LM	1	мнению	Dat.Sing	_	_	_	_
мнение	_	N.Neut.Inan	B1	Golosa, LM	2	мнение	Nom.Sing	_	_	_	_
мнение	_	N.Neut.Inan	B1	Golosa, LM	3	мнения	Nom.Plur	_	_	_	_
мобильный	_	A	B1	Golosa, MiP, LM	1	мобильных	Gen.Plur	_	_	_	_
мобильный	_	A	B1	Golosa, MiP, LM	2	мобильный	Nom.Masc.Sing	_	_	_	_
мобильный	_	A	B1	Golosa, MiP, LM	3	мобильной	Gen.Fem.Sing	_	_	_	_
модель	_	N.Fem.Inan	B1	LM	1	модели	Gen.Sing	_	_	_	_
модель	_	N.Fem.Inan	B1	LM	2	модель	Nom.Sing	_	_	_	_
модель	_	N.Fem.Inan	B1	LM	3	моделей	Gen.Plur	_	_	_	_
мокрый	_	A	B1	LM	1	мокрая	Nom.Fem.Sing	_	_	_	_
мокрый	_	A	B1	LM	2	мокрым	Ins.Neut.Sing	_	_	_	_
мокрый	_	A	B1	LM	3	мокрый	Inan.Acc.Masc.Sing	_	_	_	_
монета	_	N.Fem.Inan	B1	LM	1	монета	Nom.Sing	_	_	_	_
монета	_	N.Fem.Inan	B1	LM	2	монеты	Nom.Plur	_	_	_	_
монета	_	N.Fem.Inan	B1	LM	3	монет	Gen.Plur	_	_	_	_
мороз	_	N.Masc.Inan	B1	Golosa, MiP, LM	1	морозы	Acc.Plur	_	_	_	_
мороз	_	N.Masc.Inan	B1	Golosa, MiP, LM	2	мороз	Nom.Sing	_	_	_	_
мороз	_	N.Masc.Inan	B1	Golosa, MiP, LM	3	мороза	Gen.Sing	_	_	_	_
морской	_	A	B1	LM	1	морских	Gen.Plur	_	_	_	_
морской	_	A	B1	LM	2	морские	Nom.Plur	_	_	_	_
морской	_	A	B1	LM	3	морского	Gen.Masc.Sing	_	_	_	_
моряк	_	N.Masc.Anim	B1	LM	1	моряки	Nom.Plur	_	_	_	_
моряк	_	N.Masc.Anim	B1	LM	2	моряком	Ins.Sing	_	_	_	_
моряк	_	N.Masc.Anim	B1	LM	3	моряков	Gen.Plur	_	_	_	_
шоссе	_	N.Neut.Inan	B1	LM	1	шоссе	Dat.Sing	_	_	_	_
мост	_	N.Masc.Inan	B1	LM	1	моста	Gen.Sing	_	_	_	_
мост	_	N.Masc.Inan	B1	LM	2	мосты	Acc.Plur	_	_	_	_
мост	_	N.Masc.Inan	B1	LM	3	мост	Nom.Sing	_	_	_	_
мужественный	_	A	B1	LM	1	мужественные	Nom.Plur	_	_	_	_
мужественный	_	A	B1	LM	2	мужественными	Ins.Plur	_	_	_	_
мужественный	_	A	B1	LM	3	мужественное	Inan.Acc.Neut.Sing	_	_	_	_
мужество	_	N.Neut.Inan	B1	LM	1	мужества	Gen.Sing	_	_	_	_
мужество	_	N.Neut.Inan	B1	LM	2	мужество	Nom.Sing	_	_	_	_
мужество	_	N.Neut.Inan	B1	LM	3	мужеству	Dat.Sing	_	_	_	_
мент	_	N.Masc.Anim	B1	LM	1	менты	Nom.Plur	_	_	_	_
мент	_	N.Masc.Anim	B1	LM	2	ментам	Dat.Plur	_	_	_	_
мент	_	N.Masc.Anim	B1	LM	3	ментами	Ins.Plur	_	_	_	_
мысль	_	N.Fem.Inan	B1	MiP, LM	1	мысль	Nom.Sing	_	_	_	_
мысль	_	N.Fem.Inan	B1	MiP, LM	2	мысли	Gen.Sing	_	_	_	_
мысль	_	N.Fem.Inan	B1	MiP, LM	3	мыслей	Gen.Plur	_	_	_	_
мыться	_	V	B1	LM	1	мыться	Inf	_	_	_	_
мыться	_	V	B1	LM	2	мылся	Masc.Sing.Past	_	_	_	_
мыться	_	V	B1	LM	3	мылись	Plur.Past	_	_	_	_
наблюдать	_	V	B1	Golosa, LM	1	наблюдать	Inf	_	_	_	_
наблюдать	_	V	B1	Golosa, LM	2	наблюдаем	Plur.1.Pres/Fut	_	_	_	_
наблюдать	_	V	B1	Golosa, LM	3	наблюдал	Masc.Sing.Past	_	_	_	_
навещать	_	V	B1	LM	1	навещать	Inf	_	_	_	_
навещать	_	V	B1	LM	2	навещая	Pres/Fut	_	_	_	_
наводить	_	V	B1	LM	1	наводит	Sing.3.Pres/Fut	_	_	_	_
наводить	_	V	B1	LM	2	наводят	Plur.3.Pres/Fut	_	_	_	_
наводить	_	V	B1	LM	3	наводить	Inf	_	_	_	_
награда	_	N.Fem.Inan	B1	LM	1	награду	Acc.Sing	_	_	_	_
